Gene,ReadID,Coverage %,Identity %,Resistance
tet(W),ffd135cb-8bd8-410e-93e0-5c9111c53959,97.24,92.89,Doxycycline;Tetracycline;Minocycline
tet(X),27ebea7a-97da-4110-94b5-d3af058c84a5,99.03,96.06,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(X),3e9c6a42-6a78-4115-b98c-cab47baa6273,97.89,91.32,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(X),67ced281-3800-4582-93b4-caf774904e93,98.33,94.86,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(X),a60a2b35-7829-432d-9dc0-7681af0cd2eb,98.07,84.14,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(X),a9395633-abcb-4cbc-9ba7-7f8556e203b2,98.86,84.17,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(X),b8e55481-cc94-474d-8dd0-0aa8a244c6ee,99.38,96.17,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(X),e607af65-0f0e-4f09-8e71-e39475edd09c,96.83,91.49,Doxycycline;Tetracycline;Minocycline;Tigecycline
tet(Y),0667c8f8-cbc9-4c39-ab1c-7cad7aead07b,97.62,91.06,Doxycycline;Tetracycline
tet(Y),83df4608-45b0-4581-abab-70330aa0f1c0,99.15,95.53,Doxycycline;Tetracycline
tet(Y),9180e328-6735-4c86-af04-165693d54990,99.15,95.47,Doxycycline;Tetracycline
tet(Y),d29d7776-16ac-43ef-a11b-8a3a4ac900e3,99.15,96.55,Doxycycline;Tetracycline
tet(Y),ef8a3f03-f71c-4f44-bfb2-36b645818205,98.3,95.28,Doxycycline;Tetracycline
tetA(P),49aae11c-0f81-4cc2-84aa-fcdbc76b8662,95.33,80.44,Doxycycline;Tetracycline
tetA(P),b0b7ad04-03dd-4422-b447-59f6fbd0896f,91.84,81.98,Doxycycline;Tetracycline
tetA(P),cc01b156-5321-4c3f-8122-a19fb852b790,92.64,83.22,Doxycycline;Tetracycline
