Gene,ReadID,Coverage %,Identity %,Resistance
qnrD1,40f051b4-9366-4035-b9c5-967741fe81a4,99.07,95.86,Ciprofloxacin
qnrD1,412169b2-b6cd-4100-a6aa-b7730b2356fb,98.45,95.82,Ciprofloxacin
qnrD1,4125b039-8111-4bc1-9f27-c57e3f615a99,98.14,95.2,Ciprofloxacin
qnrD1,4129de78-bd44-4c95-85d0-b6929f1490cf,97.52,93.17,Ciprofloxacin
qnrD1,412eb123-6853-4eb4-af63-c7042b08a620,98.6,93.86,Ciprofloxacin
qnrD1,414c8ef8-b639-4420-89cf-96df8e17feb8,99.53,98.14,Ciprofloxacin
qnrD1,41534fe6-a6a1-4d79-9032-fa306e43bc16,99.38,96.76,Ciprofloxacin
qnrD1,4182877b-48d6-4511-aad5-623540f595d4,98.45,97.21,Ciprofloxacin
qnrD1,418b8e21-b399-42f8-92bb-fb1bf445723a,96.9,94.28,Ciprofloxacin
qnrD1,41d5ec52-0a22-4344-bfd8-2d7b88edc2a2,84.34,91.92,Ciprofloxacin
qnrD1,41e55345-9634-4424-8345-96e6982a7959,98.6,95.55,Ciprofloxacin
qnrD1,41e77ce2-1da1-4d59-a9b5-d2cc14343ec5,97.67,86.42,Ciprofloxacin
qnrD1,41f21b5e-5c4b-4ec4-a4eb-0f73eeb7e5a1,98.6,95.99,Ciprofloxacin
qnrD1,42040902-db40-496c-aabc-7a3b674f73a5,98.6,96.76,Ciprofloxacin
qnrD1,421c4eea-48af-4f68-842e-b4312a8e8b39,97.52,94.73,Ciprofloxacin
qnrD1,42350f60-b4e8-4bd4-b02c-e31a7d1ec7c7,95.97,88.69,Ciprofloxacin
qnrD1,4250e909-fb5b-475d-b10c-f43df7dcbf80,98.6,93.44,Ciprofloxacin
qnrD1,426aedb6-2107-4385-9323-924220d83301,97.05,94.7,Ciprofloxacin
qnrD1,427442e1-d907-4fde-b399-ac5c53a3038b,98.76,94.19,Ciprofloxacin
qnrD1,42820dd0-f622-402a-a78f-27b1d4c0ac55,98.6,95.25,Ciprofloxacin
qnrD1,4288cc4d-5bdd-459f-8721-26af2c211b72,96.9,93.36,Ciprofloxacin
qnrD1,42936742-40ad-4ee8-bd1f-1fe77a5583d7,95.81,96.51,Ciprofloxacin
qnrD1,429b6323-11b3-4f6d-8345-da03467360b9,89.61,96.43,Ciprofloxacin
qnrD1,429c40a3-f17d-45f9-bf53-ff00328be907,99.84,98.3,Ciprofloxacin
qnrD1,42ade541-5389-45a5-8c7d-e9808e3ed7ad,98.76,96.14,Ciprofloxacin
qnrD1,42b75331-ee3e-4885-906f-c921b6b01b62,93.95,87.54,Ciprofloxacin
qnrD1,42baffea-5e03-43f9-9961-32f86c601782,98.29,96.76,Ciprofloxacin
qnrD1,42d4ed24-19db-47aa-b1f4-b440082a297d,96.28,87.9,Ciprofloxacin
qnrD1,42dbc27e-94e0-4f9b-a275-0080e180822f,97.98,91.77,Ciprofloxacin
qnrD1,42e79659-9319-4e0a-b0fb-942393415d06,99.07,95.53,Ciprofloxacin
qnrD1,42e817f2-ecf4-44d0-92f2-d55a7adc3019,97.98,94.6,Ciprofloxacin
qnrD1,42fa65f0-2120-4ae6-8553-6692a68ffbe1,91.78,94.27,Ciprofloxacin
qnrD1,4307f689-72be-4a0a-9b14-e888f936d384,90.39,95.51,Ciprofloxacin
qnrD1,431fcf13-ba35-4e94-b74c-2336af0820b9,97.21,91.72,Ciprofloxacin
qnrD1,435bd8e7-3247-43a2-8dcc-846be41fe603,99.22,94.84,Ciprofloxacin
qnrD1,435ddecd-866e-43b8-8b66-8e8c9b2046e1,97.67,95.84,Ciprofloxacin
qnrD1,439a640a-113d-403e-b797-a935ae0f8188,98.91,97.07,Ciprofloxacin
qnrD1,43aa31d6-fed4-4597-9e92-6eebd06a34e3,98.14,94.47,Ciprofloxacin
qnrD1,43c2a4ba-099a-404f-b447-6654f9a3417a,97.98,96.72,Ciprofloxacin
qnrD1,43cc2868-ea67-4dc4-a8c9-fa045623f8cd,99.84,95.99,Ciprofloxacin
qnrD1,43d1b277-45a9-4102-95fd-1dc6b00c790e,94.57,89.01,Ciprofloxacin
qnrD1,43e8b765-6717-4c8c-9378-8980ce90cee8,90.23,94.63,Ciprofloxacin
qnrD1,43e94cd4-fdaf-418b-ab8d-c6800c26d4a3,98.29,95.39,Ciprofloxacin
qnrD1,43eed292-b780-435b-abe6-3a4de5c5719d,99.22,95.86,Ciprofloxacin
qnrD1,441cb9dc-8c93-4a68-a797-0cec0971aee5,93.49,94.48,Ciprofloxacin
qnrD1,443c0f6c-deea-449c-b2eb-d2c16276d208,99.22,97.21,Ciprofloxacin
qnrD1,4446509c-6269-4e42-bf21-4f63a6e09f67,98.6,96.61,Ciprofloxacin
qnrD1,446abdb0-b784-4616-99e7-2e75f777816d,96.74,94.42,Ciprofloxacin
qnrD1,4476077c-2ae4-4df8-b614-f43f7152560d,99.22,98.45,Ciprofloxacin
qnrD1,44935c87-703e-4d75-85bd-7c229c7bb89f,97.36,95.94,Ciprofloxacin
qnrD1,44c5323b-2791-4c1f-9fbe-8c6c22858b7d,97.83,94.17,Ciprofloxacin
qnrD1,44e10419-1f85-408b-8d90-1636b8ff234e,99.38,96.75,Ciprofloxacin
qnrD1,44e4cad0-304a-4694-a702-43a5e0a1211e,95.97,87.73,Ciprofloxacin
qnrD1,44f466c5-ee2c-42c8-9a9d-87a0e59d4341,99.38,96.12,Ciprofloxacin
qnrD1,45019157-75e6-4aff-a39f-968b51d9aef5,98.76,95.69,Ciprofloxacin
qnrD1,4504425f-7876-4454-8fb8-93ead7222429,97.83,94.75,Ciprofloxacin
qnrD1,450cbde3-bba5-4b83-9c46-a690dcfb2c5a,88.53,95.2,Ciprofloxacin
qnrD1,45167e11-2680-443a-a02b-1b7fa7dde350,98.6,96.01,Ciprofloxacin
qnrD1,45277bfb-3927-4110-9b65-5a0cd4e84358,99.07,94.32,Ciprofloxacin
qnrD1,455a7c39-25e4-4c5b-91ed-6f15905f72dc,98.76,95.56,Ciprofloxacin
qnrD1,458ebb56-9585-4cdf-b590-e4243c30827d,97.52,94.31,Ciprofloxacin
qnrD1,4595d500-b7ba-445b-bdb4-5597ff86bdc5,91.16,82.43,Ciprofloxacin
qnrD1,459bc64b-f03b-4334-9e40-7903a2c0db08,98.91,93.58,Ciprofloxacin
qnrD1,45b4afb3-0622-4868-9b48-db8395009529,98.14,94.77,Ciprofloxacin
qnrD1,45b543cd-f75c-4f34-8b57-714f7a69f3bc,99.07,96.92,Ciprofloxacin
qnrD1,45d437b0-278b-4867-a1ef-a82cc89cda7e,97.83,95.34,Ciprofloxacin
qnrD1,45dad2f9-3287-4778-8ea6-0fcbbcb85075,97.21,95.18,Ciprofloxacin
qnrD1,45ecc635-ac57-4956-95fe-41c2a5353dc8,98.6,95.53,Ciprofloxacin
qnrD1,45f53337-4c10-45a5-9e4d-9c7d1e04cc27,96.9,94.59,Ciprofloxacin
qnrD1,46001659-49d4-429c-bba6-544f54960b1a,98.29,95.51,Ciprofloxacin
qnrD1,4600d75c-1007-422c-90c1-6ae679671876,84.5,93.68,Ciprofloxacin
qnrD1,4639c83e-1bb3-4c00-a45d-19216129b188,86.98,95.0,Ciprofloxacin
qnrD1,463fdf20-c4d3-4560-9afb-59bfcfefc264,98.14,95.56,Ciprofloxacin
qnrD1,464d0831-a768-4661-bdfb-539f2bcb0a93,97.83,94.14,Ciprofloxacin
qnrD1,464f7f55-e415-43b0-b41e-60e90e46a888,96.59,92.92,Ciprofloxacin
qnrD1,466e15b1-5dd6-4d46-ba5d-4764e7422d8e,98.45,96.3,Ciprofloxacin
qnrD1,467f9fd0-97e5-479e-8557-051f22449d82,99.22,97.07,Ciprofloxacin
qnrD1,4699f631-ea76-4a2d-900e-9966ab57a3ce,98.29,96.15,Ciprofloxacin
qnrD1,46a5de98-718f-4fcd-a342-c59c1fdcdad6,88.68,91.4,Ciprofloxacin
qnrD1,46b94278-5ff6-4bb1-8f20-6eaa3f0700d1,98.29,96.76,Ciprofloxacin
qnrD1,46c28585-49ac-49c5-b667-950f025061e9,97.36,94.44,Ciprofloxacin
qnrD1,46d0fc31-33de-4eb6-9648-b6c93409798c,98.6,93.3,Ciprofloxacin
qnrD1,46ea8834-325f-470f-b592-ad7e74b18999,98.91,97.23,Ciprofloxacin
qnrD1,46fbf2ce-6a10-426f-bb84-eace08b7e6f8,98.6,92.67,Ciprofloxacin
qnrD1,4704a21d-5684-4137-b280-bcde8432ac5d,97.05,96.55,Ciprofloxacin
qnrD1,472ef208-6046-4fc7-ae3e-3943328f7a3d,97.52,93.85,Ciprofloxacin
qnrD1,4730e296-8168-4a7c-8912-fd8b44c23cab,97.52,94.45,Ciprofloxacin
qnrD1,4739c697-f8e0-438d-bb03-2efc2cabc319,97.83,93.87,Ciprofloxacin
qnrD1,473c8a8d-a7bd-4141-97f9-21d2a758dee4,98.91,95.38,Ciprofloxacin
qnrD1,4748cca4-e121-4585-b56a-9d41d7c8e644,98.14,92.52,Ciprofloxacin
qnrD1,476099d4-1ee5-4595-8ed2-3f77aaacb3ef,98.91,96.76,Ciprofloxacin
qnrD1,4777e6aa-f751-40b7-b50b-22072964feef,98.45,94.76,Ciprofloxacin
qnrD1,4785b8fc-dcb8-4d1d-9c65-0e2d20cd042a,98.91,97.99,Ciprofloxacin
qnrD1,479d2cd7-f0dc-43a5-bf59-dff83be2e44f,99.38,95.38,Ciprofloxacin
qnrD1,47bd0cf5-1357-4b19-90a6-fa098e55d72f,97.98,94.32,Ciprofloxacin
qnrD1,47c2ef77-5da4-44ad-967c-99919e75afc0,98.76,96.94,Ciprofloxacin
qnrD1,47c8fbc6-83df-495b-b379-7fcad3475e29,97.52,94.09,Ciprofloxacin
qnrD1,47f9153b-3736-454b-8ce4-ffc968f2efe6,98.14,95.24,Ciprofloxacin
qnrD1,480979e2-3a50-4299-949f-016a8ac43588,96.43,90.89,Ciprofloxacin
qnrD1,481ba987-25fc-4659-87c1-c1bb3ad06395,99.07,96.32,Ciprofloxacin
qnrD1,4828bae6-210a-4e5c-aff1-325e13802118,98.76,94.46,Ciprofloxacin
qnrD1,482a4222-a653-4245-916c-4a82afc29e71,97.67,95.67,Ciprofloxacin
qnrD1,482f039f-9b9f-479f-9b9c-d420224419e1,99.22,94.34,Ciprofloxacin
qnrD1,4837e1f7-a9f7-462f-b880-5db05580ac5b,97.67,95.84,Ciprofloxacin
qnrD1,4878fd82-bc59-458c-8b17-589ab88385f2,99.53,95.82,Ciprofloxacin
qnrD1,487958bb-858c-4f89-afe8-69335e29948a,99.22,96.32,Ciprofloxacin
qnrD1,489393f4-e989-4eb1-a550-d444d8e03018,97.98,94.14,Ciprofloxacin
qnrD1,48d6ddd1-7798-471b-9ad3-c1ff88917b07,98.76,97.68,Ciprofloxacin
qnrD1,48fc10cf-f8f7-4aa7-9be3-38a620523e23,99.07,94.5,Ciprofloxacin
qnrD1,492a53be-1597-4849-838e-cf4197a26588,97.05,91.22,Ciprofloxacin
qnrD1,492bbddf-1213-4055-9fa5-4c04495057ef,98.6,94.17,Ciprofloxacin
qnrD1,49311a09-fbb2-4e54-a603-732747e714b3,98.14,94.46,Ciprofloxacin
qnrD1,49705ffb-c1e7-4334-925f-babd68d3e334,89.92,92.5,Ciprofloxacin
qnrD1,4974b658-0764-4898-a401-d880e5bedb88,94.73,89.92,Ciprofloxacin
qnrD1,49872d45-98e6-45c7-8dd2-229c1f1b4836,98.91,92.58,Ciprofloxacin
qnrD1,499dfb13-ea57-4963-b1c5-b85c3788ba3f,98.45,95.06,Ciprofloxacin
qnrD1,49a2ca99-7321-4b0a-ad9d-9fae109a6474,98.6,92.67,Ciprofloxacin
qnrD1,49affd18-d4ef-4f3c-85bf-bca9aedc0414,98.29,94.61,Ciprofloxacin
qnrD1,49c8aac1-61b5-4fed-bf1f-ac602acf83b1,99.22,95.56,Ciprofloxacin
qnrD1,49c8aac1-61b5-4fed-bf1f-ac602acf83b1,98.29,94.47,Ciprofloxacin
qnrD1,49cc1d71-b72f-4735-8aca-23036c5090df,97.98,95.2,Ciprofloxacin
qnrD1,49dacbe5-211f-4856-8dc5-0820323f348e,98.29,93.45,Ciprofloxacin
qnrD1,49f2b8be-fe99-4ee7-9083-1a89cb7bd867,98.45,94.79,Ciprofloxacin
qnrD1,4a0018a7-5664-4a08-8d60-5814abf609e3,97.05,93.26,Ciprofloxacin
qnrD1,4a0651eb-7345-4ff9-89c7-b1d1f2867325,99.07,95.55,Ciprofloxacin
qnrD1,4a143e76-4fad-4bfb-a244-7737ab641cc1,99.07,96.76,Ciprofloxacin
qnrD1,4a1e1b50-a386-4822-b86d-5ae0556f7550,97.05,91.82,Ciprofloxacin
qnrD1,4a2ad3cd-8a5f-4bca-8f58-64a769db4b5e,98.45,93.59,Ciprofloxacin
qnrD1,4a3e2daf-52a0-41eb-9133-75c8e521b0b0,98.76,95.85,Ciprofloxacin
qnrD1,4a56b45f-1ab0-4ba6-9aae-96443e982fa1,99.69,97.55,Ciprofloxacin
qnrD1,4a70400b-699b-471c-a68f-3cb7eb344623,97.83,94.28,Ciprofloxacin
qnrD1,4a8b2145-a605-406a-8faa-c326d188d3e3,98.91,96.03,Ciprofloxacin
qnrD1,4abdb8f1-81d8-4b43-b966-27b215472d1e,97.83,93.88,Ciprofloxacin
qnrD1,4abe0981-c57a-4b19-9924-1bf8a098adca,97.05,93.82,Ciprofloxacin
qnrD1,4ac4202f-4f4b-4cda-8616-80b8f1ff80c1,95.35,96.18,Ciprofloxacin
qnrD1,4ac86c1e-c4b9-48d7-81fb-dbff3bdd3aab,94.88,92.09,Ciprofloxacin
qnrD1,4ad659cd-26a3-4ab1-8490-b1d317bc8160,98.6,94.93,Ciprofloxacin
qnrD1,4ad80f64-dd14-4a87-99cf-be0991042e90,99.07,97.68,Ciprofloxacin
qnrD1,4ae1d0fa-79ac-4fc0-8a54-7241ce0598fd,96.12,89.52,Ciprofloxacin
qnrD1,4ae49541-a32d-482a-b192-bc4f9bb2f3bb,98.45,95.39,Ciprofloxacin
qnrD1,4b1f52b9-0a69-41f4-99c2-7f0ae1f4e93f,99.07,97.06,Ciprofloxacin
qnrD1,4b25dce0-61ac-4744-ae25-b4330a20a943,98.6,96.76,Ciprofloxacin
qnrD1,4b2f5958-9fd3-4e3e-876c-9d85d9810c38,99.38,96.76,Ciprofloxacin
qnrD1,4b3e3a88-7500-4eb4-8bf6-5b9b5d31c322,98.45,96.45,Ciprofloxacin
qnrD1,4b673c9c-8dce-4b0c-8367-3b6b155b586a,99.22,96.46,Ciprofloxacin
qnrD1,4b6c4b31-5189-4aba-9f07-94a219a0e107,99.07,96.91,Ciprofloxacin
qnrD1,4bdd9c0b-15ce-49f5-9c16-26ea29f65f11,98.76,96.15,Ciprofloxacin
qnrD1,4c05c670-6f60-455b-92ab-b5d64a3a37f2,96.59,92.45,Ciprofloxacin
qnrD1,4c096cba-d72d-4567-bf3a-01c342298410,98.6,96.75,Ciprofloxacin
qnrD1,4c0c21fb-4e92-4e6e-aa9e-082b001e3795,98.6,93.72,Ciprofloxacin
qnrD1,4c1cd6f8-a497-4754-998b-a82eb6cf0500,98.76,95.11,Ciprofloxacin
qnrD1,4c22210c-8e2c-4338-8c13-218fe0a3ef53,95.81,96.51,Ciprofloxacin
qnrD1,4c2b603d-bdd6-431c-92a8-4b4aea8bbc57,97.05,93.2,Ciprofloxacin
qnrD1,4c2cf717-1a53-4f15-9e72-abdeb055c283,97.83,93.24,Ciprofloxacin
qnrD1,4c3be1b2-c0f9-49ab-9808-aa735ce095f6,95.04,91.9,Ciprofloxacin
qnrD1,4c3e7100-1f2e-4085-b37f-a0dfef70d2d6,99.22,96.46,Ciprofloxacin
qnrD1,4c458986-0d22-47b3-97ec-eb32d50742a3,98.29,92.51,Ciprofloxacin
qnrD1,4c4d75b0-5fff-406f-a665-d64932e861dc,97.98,96.44,Ciprofloxacin
qnrD1,4c5a9e36-8ffc-40f3-bf8f-2584e6d57c28,97.52,93.54,Ciprofloxacin
qnrD1,4c65915a-b4a0-4636-90f2-d930a60d685c,97.52,92.21,Ciprofloxacin
qnrD1,4c6f5882-7e5b-4bec-8502-eac58d5de677,97.05,96.39,Ciprofloxacin
qnrD1,4c737b31-37b8-4e8c-bf8e-0ae69cda0948,97.98,93.26,Ciprofloxacin
qnrD1,4c9daf72-a973-4cb1-a465-60904d5552a5,98.91,97.37,Ciprofloxacin
qnrD1,4cd44486-ec20-43eb-b544-48783e9971b1,97.83,96.28,Ciprofloxacin
qnrD1,4ce033a1-a9ca-4c54-a60e-2f139437b911,98.29,92.98,Ciprofloxacin
qnrD1,4ce2d086-7f47-4803-9934-cd61e69a03ee,98.76,94.62,Ciprofloxacin
qnrD1,4cee6b08-1104-4099-9b4c-4663a58c2bb0,97.98,95.53,Ciprofloxacin
qnrD1,4d04f3f9-3cd2-4002-93d1-90878c9e0934,99.53,97.22,Ciprofloxacin
qnrD1,4d3fe8a0-90dd-4e8c-bb45-13e0e80a183f,98.91,93.72,Ciprofloxacin
qnrD1,4d54ab30-b522-4c8d-ae87-3c00b180213e,98.91,95.39,Ciprofloxacin
qnrD1,4d83ac23-d580-42d6-a440-130749a84a68,99.07,95.11,Ciprofloxacin
qnrD1,4d8a5dc6-b1db-4685-8840-4c1232db48ed,98.14,92.26,Ciprofloxacin
qnrD1,4df11642-8db7-48e3-b6dc-c3d6293c46dc,99.38,96.03,Ciprofloxacin
qnrD1,4e150647-c30c-40da-8796-967f196ab6c7,98.45,97.05,Ciprofloxacin
qnrD1,4e407de4-85ef-4316-96b4-49c43fc2c863,98.29,95.98,Ciprofloxacin
qnrD1,4e490c8e-d1ad-4367-9221-aa4a9d993f31,97.98,92.63,Ciprofloxacin
qnrD1,4e911101-5ae0-48a1-882e-7ae2f9a0786d,95.5,88.11,Ciprofloxacin
qnrD1,4ea171f1-86d6-4239-8acb-35b3deef1775,91.78,97.02,Ciprofloxacin
qnrD1,4eae7390-0d06-4f27-857a-16f54585f8f1,97.05,93.22,Ciprofloxacin
qnrD1,4ee5537d-6d92-44d6-bddb-c714c7855aa2,96.59,93.82,Ciprofloxacin
qnrD1,4f007de2-f567-44cc-9920-43aafa062076,99.07,93.76,Ciprofloxacin
qnrD1,4f157e03-b301-4171-8256-29cb9429d8b3,98.45,95.23,Ciprofloxacin
qnrD1,4f21b519-417c-404e-aafb-2401c825b5e5,96.74,91.16,Ciprofloxacin
qnrD1,4f30f5c8-e54c-4a12-9c00-7b287f04dfe7,98.6,96.0,Ciprofloxacin
qnrD1,4f3cc9b6-60e0-45d0-92f3-42e8c1c0cf19,97.98,93.56,Ciprofloxacin
qnrD1,4f49539b-943d-4ba0-8faa-230cf3fbbbb0,97.83,93.08,Ciprofloxacin
qnrD1,4f628f7f-b1d3-42ec-95d1-baff2862ecb2,89.3,96.27,Ciprofloxacin
qnrD1,4fa978ce-a2ba-43b0-922c-aae466237224,98.91,95.69,Ciprofloxacin
qnrD1,4fc05d67-c952-4d20-a394-87df7cb01fe2,99.53,96.91,Ciprofloxacin
qnrD1,4fd49e32-6d01-4601-a5a0-35769fafe184,96.28,93.42,Ciprofloxacin
qnrD1,4ff1e405-9235-4d05-9c8a-ed8e3502040a,98.45,92.75,Ciprofloxacin
qnrD1,4ffbe75c-3472-4759-8f25-02cc625d7508,89.61,96.25,Ciprofloxacin
qnrD1,5011929f-c124-40fe-831d-1fc86094c9f6,99.38,96.75,Ciprofloxacin
qnrD1,50163ac7-3139-472c-8720-9286b47c7d8c,98.91,97.23,Ciprofloxacin
qnrD1,502d77ea-09fe-4461-b58c-42bab479506b,97.52,97.33,Ciprofloxacin
qnrD1,50491ffc-7c46-4dce-b760-e9af00d2430b,99.07,97.24,Ciprofloxacin
qnrD1,504a0fff-49d3-4538-9eba-8369279af07b,96.74,92.89,Ciprofloxacin
qnrD1,50517c63-9ca6-40c5-816f-b71518ff5973,96.9,92.32,Ciprofloxacin
qnrD1,505925d7-c043-4001-ba28-9a0a3d6f72b1,96.74,92.9,Ciprofloxacin
qnrD1,50788ec2-a2ab-419a-9def-c485caa7a307,96.9,93.37,Ciprofloxacin
qnrD1,50a0e3c5-1514-4a20-a7b9-fbf620f42e05,97.67,91.83,Ciprofloxacin
qnrD1,50a752c8-32e4-4df2-8f58-f881b2db93d1,99.38,97.69,Ciprofloxacin
qnrD1,50d31972-e834-4ce2-8814-f9989d2fe760,99.22,96.47,Ciprofloxacin
qnrD1,50d3cec8-f9bc-4918-8109-7191a0407b2c,98.6,95.99,Ciprofloxacin
qnrD1,50e6c0c4-e1da-4f2c-8383-64f24705250f,99.07,97.99,Ciprofloxacin
qnrD1,50f53ec5-d6a9-4a87-af13-5e2d64f370bc,97.67,93.83,Ciprofloxacin
qnrD1,5105abd6-16fe-42ae-9e9c-fdf115a798c7,98.29,95.08,Ciprofloxacin
qnrD1,511c62ea-c377-4bf5-98be-7318325e0a64,91.32,96.33,Ciprofloxacin
qnrD1,5130b14b-7e3e-46b7-84c1-d112750dc1ae,98.14,94.33,Ciprofloxacin
qnrD1,514db71a-7932-4ac9-849b-32dd8646850c,98.76,94.78,Ciprofloxacin
qnrD1,5158ba54-c46e-4a81-8f13-45ff6ead0cc0,89.61,94.46,Ciprofloxacin
qnrD1,516efe95-c882-4c17-adc2-819d671aeb4e,98.14,95.37,Ciprofloxacin
qnrD1,518f10f1-ea73-4492-a502-94cb3f0e29fc,89.77,97.12,Ciprofloxacin
qnrD1,519a7a91-6939-480f-89a1-4d31ebb54d2a,98.45,96.46,Ciprofloxacin
qnrD1,51f8f32f-ed10-446c-a930-225245d89688,97.67,94.71,Ciprofloxacin
qnrD1,520e3b68-ea60-4cca-93dd-9189446ee2ab,98.6,96.01,Ciprofloxacin
qnrD1,5219d00b-9aae-4d9a-bf77-8556527bbcaa,98.76,94.45,Ciprofloxacin
qnrD1,521f1e57-4abd-46f0-a7ec-908ca18e7957,98.45,95.66,Ciprofloxacin
qnrD1,52534278-cc63-46ad-9ec3-66ffb2ac8f6d,97.21,85.33,Ciprofloxacin
qnrD1,5253c723-9ac0-4e4b-8c79-ee56701cfbf1,98.91,96.16,Ciprofloxacin
qnrD1,525b5a88-674d-48f4-92f8-59ec87588db8,98.76,97.07,Ciprofloxacin
qnrD1,5277a965-3178-411c-a377-abb1a43e9c10,99.22,95.1,Ciprofloxacin
qnrD1,529129d7-a5b7-4843-b22d-cf37560f54bf,96.43,89.35,Ciprofloxacin
qnrD1,52a90a1b-6ae1-4152-add8-a73f430d9836,96.12,95.02,Ciprofloxacin
qnrD1,52b902d7-3db6-4a76-994f-2b9ef1b80fae,99.22,96.76,Ciprofloxacin
qnrD1,52ba21f7-ac8f-4fc1-b234-623db226e32c,99.53,97.99,Ciprofloxacin
qnrD1,52d89aba-a4da-4e9b-8bf2-683d6dfee36b,97.67,94.25,Ciprofloxacin
qnrD1,52e1209b-2a19-4f25-8c40-414b37af869c,98.91,97.21,Ciprofloxacin
qnrD1,52f8a1f6-700e-4979-9f00-613398599531,99.22,98.6,Ciprofloxacin
qnrD1,52fa8cf4-cce5-42e6-915a-289e1618c014,98.45,95.25,Ciprofloxacin
qnrD1,531b9e33-6ec6-4c77-94a8-6577afd8935f,98.45,95.96,Ciprofloxacin
qnrD1,533a818e-2209-4aa2-8fa2-ef0d0b36aa24,98.14,93.59,Ciprofloxacin
qnrD1,533ac702-2431-4e0e-899d-f2ea550562a4,91.01,96.83,Ciprofloxacin
qnrD1,533d640c-49a3-46eb-8047-52dc9d22a12d,98.76,95.84,Ciprofloxacin
qnrD1,535f2563-f6a6-49d0-a033-476fdb93d2aa,98.76,97.38,Ciprofloxacin
qnrD1,5369c281-a167-4fd9-86df-9025ce98ee09,91.47,95.2,Ciprofloxacin
qnrD1,5369ea30-51eb-4986-8202-2895f48cfc04,97.98,93.54,Ciprofloxacin
qnrD1,536c7e17-e365-410d-bc03-ef1257ce1a66,98.6,95.99,Ciprofloxacin
qnrD1,53745663-477f-459f-9843-6f81caa6b5a3,97.21,95.21,Ciprofloxacin
qnrD1,5386b2fc-bdbe-4285-aa73-297e8b089d90,98.45,92.87,Ciprofloxacin
qnrD1,5390a645-7edd-48b2-980b-c1f1db29e887,97.21,90.72,Ciprofloxacin
qnrD1,53979a5a-d642-452b-9459-3d30682639b7,97.52,93.99,Ciprofloxacin
qnrD1,5399cf59-cd16-42e0-be4f-82c3e3e077a4,99.07,96.93,Ciprofloxacin
qnrD1,5399cf59-cd16-42e0-be4f-82c3e3e077a4,91.94,80.24,Ciprofloxacin
qnrD1,539decfc-5b30-43f6-8720-f019e6c3dfb3,98.91,97.22,Ciprofloxacin
qnrD1,539fddc2-6856-45f0-9621-196b5dfde57b,88.06,92.97,Ciprofloxacin
qnrD1,53aa723a-e8bf-4e31-9380-4dcafed8f1e5,98.45,95.38,Ciprofloxacin
qnrD1,53afbe4c-42eb-4031-a25b-e539fd0cd833,99.38,97.39,Ciprofloxacin
qnrD1,53bb5998-4f10-4ef1-94ed-62ee4d151955,97.83,88.31,Ciprofloxacin
qnrD1,53d27637-4697-461f-8a3f-6b8b09f5548b,97.52,91.93,Ciprofloxacin
qnrD1,53d72926-da53-49dc-94d2-2d35a83b3663,97.98,94.92,Ciprofloxacin
qnrD1,53dd18f0-092b-4aa8-9a2e-d8e0ff0cb994,97.52,95.53,Ciprofloxacin
qnrD1,53e4e5c2-b11d-475a-a0ee-b1b0cc01ea1d,95.04,94.28,Ciprofloxacin
qnrD1,53f876e5-437a-4914-b188-c53718374ca6,98.29,96.14,Ciprofloxacin
qnrD1,53f973b8-a030-4eae-807a-b426ca35acf6,98.14,92.99,Ciprofloxacin
qnrD1,540b1d42-a3d7-40c6-986b-ae81b61712ce,98.6,96.14,Ciprofloxacin
qnrD1,543ba55e-afca-4758-844d-0a2bf800316f,98.29,94.51,Ciprofloxacin
qnrD1,544a9236-273f-46c4-b0c2-b1482b57d3fa,98.29,97.21,Ciprofloxacin
qnrD1,544aff0b-34d6-4ee9-b9a9-cfaac3efabd9,98.45,95.22,Ciprofloxacin
qnrD1,54560475-6a6e-4fcc-a836-6d97699d3b9a,99.07,95.24,Ciprofloxacin
qnrD1,54590f52-fa25-4e15-9d64-370bee673711,98.14,95.21,Ciprofloxacin
qnrD1,545eca35-0b39-462a-94fd-3cce3232344a,99.53,97.23,Ciprofloxacin
qnrD1,547bffed-34df-495d-8ba0-3cd5f04aae50,99.22,96.15,Ciprofloxacin
qnrD1,54abf5ca-e8b1-40fb-850b-2ba3a4e8fddf,97.83,94.75,Ciprofloxacin
qnrD1,54b5a812-3791-4a91-ad7d-5f0282e3f400,98.14,94.58,Ciprofloxacin
qnrD1,54d5dfa5-ff9b-4388-8489-0134ab62c8b1,96.43,86.66,Ciprofloxacin
qnrD1,54da391b-a69b-41fa-bb38-3f4bbdc9f49d,85.89,97.15,Ciprofloxacin
qnrD1,54e3d975-896c-452c-a6b3-214a985a2d65,99.07,96.77,Ciprofloxacin
qnrD1,5504fc94-1f70-46ac-93f7-c3556768d407,98.45,95.06,Ciprofloxacin
qnrD1,55135b1f-ccec-469e-b201-b7b43017e629,98.6,96.3,Ciprofloxacin
qnrD1,5514d313-3f46-45e8-894d-b02051cbd502,98.45,95.99,Ciprofloxacin
qnrD1,5552803e-3a92-42bc-b37c-f448247f5039,99.84,97.84,Ciprofloxacin
qnrD1,5567bbad-bd76-468c-9191-21599b5a47a4,96.12,91.42,Ciprofloxacin
qnrD1,558f707e-510c-4d01-a53e-5ac8e010f73a,97.67,90.73,Ciprofloxacin
qnrD1,5592abbd-1a1f-4e62-9d4d-c58c83a0cf9e,99.22,97.68,Ciprofloxacin
qnrD1,559eef54-2fc9-4354-a735-6fb10a1cc322,99.07,95.86,Ciprofloxacin
