Gene,ReadID,Coverage %,Identity %,Resistance
qnrD1,1e9c9da5-769f-46ef-882b-109add2a8d76,97.67,92.83,Ciprofloxacin
qnrD1,1e9d9c42-fef9-401a-be48-818907e11d65,98.76,95.24,Ciprofloxacin
qnrD1,1e9f025d-42fb-416e-a623-265ace2d6adb,98.76,96.74,Ciprofloxacin
qnrD1,1ea5df18-153a-4701-af4d-41144c7e4121,98.45,95.25,Ciprofloxacin
qnrD1,1eb114c1-5742-4328-8aaa-43e40f9539b2,96.74,91.36,Ciprofloxacin
qnrD1,1ecb4cfd-b8f4-49fd-90ac-5a0ea51e844b,98.76,96.62,Ciprofloxacin
qnrD1,1ecfdec9-649f-42a6-bbf5-bdfc81b17158,98.14,95.22,Ciprofloxacin
qnrD1,1ef9114a-13da-4804-8274-5bb67a3d12a1,98.45,95.36,Ciprofloxacin
qnrD1,1efb9ffc-a554-4fa0-b93f-c4ee128d8c16,98.91,97.06,Ciprofloxacin
qnrD1,1f0bf68b-07b6-4da1-b8b2-d9ad2b4dc1bd,98.45,94.51,Ciprofloxacin
qnrD1,1f104386-6929-42d3-91cf-00ae52f15bad,98.6,97.22,Ciprofloxacin
qnrD1,1f154597-a147-4299-848b-8bcc8be72ef4,98.6,95.67,Ciprofloxacin
qnrD1,1f3e760e-7de3-4a45-95b8-4893e31b0180,98.14,91.29,Ciprofloxacin
qnrD1,1f4e6c75-ed42-416c-b4e5-d9fe2e34122b,98.6,96.3,Ciprofloxacin
qnrD1,1f6351c4-2556-42f9-a5b1-a55fab00dd85,97.36,88.96,Ciprofloxacin
qnrD1,1f7339ae-b2fe-4d99-873f-3c6d3fc1fc3f,98.91,96.46,Ciprofloxacin
qnrD1,1f741b18-b8f1-42c7-9524-4dbc679c855e,98.91,94.93,Ciprofloxacin
qnrD1,1f7d1012-d078-4fe8-8ae9-67c6a42e0d8c,94.26,91.44,Ciprofloxacin
qnrD1,1f9f059e-6e01-4c85-a158-349e28db72ae,97.52,93.7,Ciprofloxacin
qnrD1,1fa720b9-c389-4a0f-b264-ebcbffc0d369,98.91,95.98,Ciprofloxacin
qnrD1,1fb20be5-013d-4bca-9daf-f2527123760f,98.14,94.01,Ciprofloxacin
qnrD1,1fca298d-9e47-4da7-a88e-356e7c4ef9ba,96.9,91.88,Ciprofloxacin
qnrD1,1ff74c9f-cfc5-49ed-a4fd-05333287a853,98.45,95.69,Ciprofloxacin
qnrD1,1ff94600-1d9f-49c8-bc69-34448caf5487,98.6,97.37,Ciprofloxacin
qnrD1,200f0488-705a-4acc-8be7-4c46008469fc,97.52,94.74,Ciprofloxacin
qnrD1,201c2ac8-b85b-46c4-9281-ca40d5c4a723,98.91,94.47,Ciprofloxacin
qnrD1,202b7bd4-5c23-4063-b35e-e7af0c16a649,90.7,95.99,Ciprofloxacin
qnrD1,2036bc90-8fc9-414a-8263-f223991558c9,98.91,95.08,Ciprofloxacin
qnrD1,203f92eb-61aa-4c65-93ac-38a84d148fcd,98.91,95.1,Ciprofloxacin
qnrD1,204427a5-cb66-41fb-86c7-2afeb3f3a4e4,98.6,97.69,Ciprofloxacin
qnrD1,20610daf-36e2-4a59-a7d2-d436b3921679,96.74,88.82,Ciprofloxacin
qnrD1,20690796-6c07-4afb-9cf4-1156bf0bd0ab,99.38,96.3,Ciprofloxacin
qnrD1,207b44a8-0d08-458a-8cd7-81ed0d01c4d3,98.91,94.78,Ciprofloxacin
qnrD1,2092d1be-8dcf-438b-8401-f86e78a49ef5,98.91,95.39,Ciprofloxacin
qnrD1,20aa8a75-2fb1-41b6-92ae-4920b5d3d2f8,99.22,97.08,Ciprofloxacin
qnrD1,20abf4b3-706f-4c7a-a506-842537c2c579,98.91,95.53,Ciprofloxacin
qnrD1,20b608f8-cee1-4e8c-9f1b-56219a9fa999,92.71,85.62,Ciprofloxacin
qnrD1,20e3bda8-473f-4e98-82f3-d48ba0fb86a3,99.84,98.31,Ciprofloxacin
qnrD1,20f84108-9133-4bca-a8e9-c793916f2819,98.14,94.93,Ciprofloxacin
qnrD1,2101b477-a25f-4586-8266-9dbfb7e10bf0,99.22,95.39,Ciprofloxacin
qnrD1,21202c0c-d533-45e4-9e5d-28a0cfe24c8e,93.18,96.57,Ciprofloxacin
qnrD1,2133608f-03f0-43ad-876d-3bf0795d12ec,98.29,95.68,Ciprofloxacin
qnrD1,213df405-abbc-4878-90ec-cac0adf61083,98.14,96.14,Ciprofloxacin
qnrD1,214824a2-dc47-467e-bd19-5e0061916e0a,98.45,95.08,Ciprofloxacin
qnrD1,214b8ed2-3365-4c5e-afbc-e368a74a47ee,95.35,88.53,Ciprofloxacin
qnrD1,21640018-097d-4d0c-a923-64cb09274e52,97.98,96.12,Ciprofloxacin
qnrD1,21682467-c930-41a4-8825-56886e1536fc,99.07,96.46,Ciprofloxacin
qnrD1,2171e22d-8aca-44b6-8369-c951a0ba0f4a,88.22,96.38,Ciprofloxacin
qnrD1,217ab876-773b-4c40-8d58-6d26fec820a2,97.52,94.75,Ciprofloxacin
qnrD1,2181502e-1e06-4694-b9c3-6df257ed4218,98.91,96.15,Ciprofloxacin
qnrD1,2182b12f-f9f0-4be5-95e8-13b3f94b67f0,98.76,97.06,Ciprofloxacin
qnrD1,218eaef3-fd35-464b-a669-36f4feaf266b,96.74,91.32,Ciprofloxacin
qnrD1,21aaf507-b172-4c68-8f8b-9fe884b985ee,95.97,89.6,Ciprofloxacin
qnrD1,21c56f3e-4bfa-4c3f-a1c3-578cfe89bc76,95.5,91.41,Ciprofloxacin
qnrD1,21db2f9a-7faa-426a-b5a1-67bf434abab5,97.98,93.11,Ciprofloxacin
qnrD1,21dc0805-d44d-4ee8-a359-7ec21fa4a480,87.44,91.37,Ciprofloxacin
qnrD1,21e85660-fef3-4b21-baca-29a16db1b33f,98.45,94.78,Ciprofloxacin
qnrD1,21fdb5ff-8072-487e-96d4-7f7967bd1f24,98.45,94.95,Ciprofloxacin
qnrD1,221d7b84-c56c-478e-abd2-b1baeb3d8cbe,95.97,90.78,Ciprofloxacin
qnrD1,22259141-4077-4ca4-8d91-0bb4e57f0236,98.91,95.7,Ciprofloxacin
qnrD1,2235d147-a441-48ec-865e-5a6557974c20,89.15,94.43,Ciprofloxacin
qnrD1,223cb199-0777-4b37-8937-0059ece63518,98.91,96.91,Ciprofloxacin
qnrD1,2245fbdb-57e3-4dff-9fa4-c55f623dfaab,97.36,93.94,Ciprofloxacin
qnrD1,224cbff8-f56c-43a1-a5ad-6baa14eb6a27,91.63,95.08,Ciprofloxacin
qnrD1,22805223-1a3e-4b80-a90f-25e489635b2e,97.98,90.48,Ciprofloxacin
qnrD1,22a6e106-bf7e-43c6-b225-e77ea7d0f9ad,98.6,94.79,Ciprofloxacin
qnrD1,22af6c59-7be4-4cc1-8fa6-34a78dfab67d,98.91,97.07,Ciprofloxacin
qnrD1,22cade06-c73d-47a5-8e55-053a979fdedb,98.45,95.87,Ciprofloxacin
qnrD1,22cdc02b-728b-4008-b035-a6ee437f7c77,99.07,92.68,Ciprofloxacin
qnrD1,22d6e238-cd2c-466b-aefc-bf97411a3de9,97.98,95.97,Ciprofloxacin
qnrD1,22ef6006-ead9-4c1d-94f0-c35cf5027e9d,98.45,95.4,Ciprofloxacin
qnrD1,22f0a29c-8fad-4e1e-b10b-499e98d013c5,98.45,96.74,Ciprofloxacin
qnrD1,22f4bf5e-6ff1-4ea0-86c5-59f7c55bf010,95.97,94.48,Ciprofloxacin
qnrD1,22f741c5-1353-4b7d-bdf7-a28327fb6697,98.29,97.67,Ciprofloxacin
qnrD1,22fc18a2-30d1-42b0-86ae-b9b9a8b8abad,97.52,91.78,Ciprofloxacin
qnrD1,230452a1-e514-4c33-9537-3a68583d055e,97.36,92.27,Ciprofloxacin
qnrD1,23141dde-c6f2-40a9-9787-ffca95151902,98.76,94.59,Ciprofloxacin
qnrD1,23155355-68b5-4be5-aba0-46d2c96dcbd9,99.07,94.76,Ciprofloxacin
qnrD1,2317add5-40dc-43ae-8eca-fe76b024fbca,99.38,96.78,Ciprofloxacin
qnrD1,23218979-aeb2-4db0-9c91-b91dbb2ce5cc,98.91,97.99,Ciprofloxacin
qnrD1,234eafc0-9a8e-4d80-997c-3133f5205267,98.91,95.54,Ciprofloxacin
qnrD1,2357962a-4a1f-4ae4-a7b8-5960eab35b2d,86.67,94.08,Ciprofloxacin
qnrD1,23596d34-3fef-46f8-9323-a09d09d2009a,97.67,92.77,Ciprofloxacin
qnrD1,235ee165-40e7-4417-8cc5-97fc868dd487,98.76,96.44,Ciprofloxacin
qnrD1,236f2fd8-d5d9-46f3-9375-77d3f5b34ecd,97.52,95.03,Ciprofloxacin
qnrD1,237f0399-ee3b-40c1-883a-21070e4f991b,97.98,95.09,Ciprofloxacin
qnrD1,23844741-f1e4-45ff-9693-58ad461270e3,97.83,93.86,Ciprofloxacin
qnrD1,239b0054-2a53-4c65-ab11-95acdc71f64e,98.6,95.98,Ciprofloxacin
qnrD1,23af74a7-e4e6-4c37-aff9-389b260f10d0,98.76,95.56,Ciprofloxacin
qnrD1,23b610a6-9535-4d54-834e-9e1fcd7359af,98.6,95.69,Ciprofloxacin
qnrD1,23be2d29-632e-45a1-883f-1f8420bb1596,92.71,96.57,Ciprofloxacin
qnrD1,23d8f3bd-d830-4e4a-b8d8-8e8e08a00157,98.29,94.47,Ciprofloxacin
qnrD1,23ddad80-f42a-463b-96e3-8e23629353fc,99.22,97.99,Ciprofloxacin
qnrD1,23ecafb9-28ed-4b7f-ac4a-da7cf83977e0,97.83,95.69,Ciprofloxacin
qnrD1,23fe1fb2-1d9f-4135-bedd-53a8f90e9407,98.29,95.99,Ciprofloxacin
qnrD1,2402bb92-09c8-42e5-a8a0-12fc6698a5a9,91.78,94.22,Ciprofloxacin
qnrD1,242aa193-5333-4aeb-9d29-3de2039d9198,98.45,95.22,Ciprofloxacin
qnrD1,24352cfe-b306-4e57-919c-f9cbf2ed3419,97.36,94.43,Ciprofloxacin
qnrD1,24425121-7e38-44bf-ad34-09ebad916e2e,99.38,98.14,Ciprofloxacin
qnrD1,2443d0ca-c8d2-4581-bdff-d1993fbdc1fe,99.38,93.86,Ciprofloxacin
qnrD1,245d36a3-edb8-4afe-84ed-7dd1d9a0b82d,97.98,93.44,Ciprofloxacin
qnrD1,245f0ba3-f513-42c3-88d8-289b2cba24f5,97.05,93.95,Ciprofloxacin
qnrD1,245fa17e-b141-4245-b9be-244c23e6451a,98.91,96.15,Ciprofloxacin
qnrD1,2463c777-84e9-4d22-853a-ac15653b906e,98.91,95.08,Ciprofloxacin
qnrD1,246aa301-18d3-4d36-8088-78beb970de8d,97.52,95.81,Ciprofloxacin
qnrD1,2470ff0a-37b9-4a89-bb1a-35798f0c7c48,98.45,94.78,Ciprofloxacin
qnrD1,248e330a-2da9-4e88-9401-db1fb62c38db,99.22,96.91,Ciprofloxacin
qnrD1,249dc794-5775-437f-9d62-5f6726a80afd,82.95,95.06,Ciprofloxacin
qnrD1,24a943f2-f1df-44d7-a7fc-3e277f8f6b59,99.38,97.23,Ciprofloxacin
qnrD1,24addc42-40e0-4838-bce7-8fccd27ebf8b,98.14,93.01,Ciprofloxacin
qnrD1,24b065b8-4348-4683-97b0-8b40efd8689f,97.98,96.13,Ciprofloxacin
qnrD1,24fba3e9-b7eb-4c2e-a648-6bd6476e4128,83.1,95.64,Ciprofloxacin
qnrD1,250e432a-848e-473b-b04c-d4f78287da9b,96.74,90.75,Ciprofloxacin
qnrD1,25170451-747e-4639-a4fd-004ad3726e2c,99.22,98.14,Ciprofloxacin
qnrD1,251f5471-0919-4e6c-bdbb-bb967b813476,90.85,97.47,Ciprofloxacin
qnrD1,252824ae-d35d-4390-9cc8-4079a7747273,97.36,94.75,Ciprofloxacin
qnrD1,252e0c92-f0cf-47d4-8851-3cc5f9c50300,99.69,96.47,Ciprofloxacin
qnrD1,252eceb2-2acb-43dd-8cd6-a92c6f1815da,98.6,94.03,Ciprofloxacin
qnrD1,2536846e-7ad8-4749-83e3-2695be9011cf,96.9,91.28,Ciprofloxacin
qnrD1,25399a90-f13b-48a3-9124-ce0674b8f715,98.14,96.61,Ciprofloxacin
qnrD1,2544f44a-5942-4869-b17e-531cdf1da4f7,80.31,95.1,Ciprofloxacin
qnrD1,254e24f8-0b52-4ffe-8db2-b1b154a2e78f,97.52,94.45,Ciprofloxacin
qnrD1,256706a0-cd9e-42e0-9fe2-fa1d6e1ce12f,99.53,98.45,Ciprofloxacin
qnrD1,256e6e18-5b95-4282-b496-13ff9d520393,98.45,94.96,Ciprofloxacin
qnrD1,25706ad8-801f-4e69-9cba-87e19a440c53,99.07,97.37,Ciprofloxacin
qnrD1,258920c9-21dc-4d49-be2d-5959b53d0bcd,89.77,96.11,Ciprofloxacin
qnrD1,25ac0176-b91f-4fdc-a398-4e6c0381bdc8,83.1,95.05,Ciprofloxacin
qnrD1,25b1c014-fcdf-4434-8de9-6c4693c85c51,93.64,90.35,Ciprofloxacin
qnrD1,25b3adb5-0bff-436c-8b73-116a5b7cc1d2,97.98,94.33,Ciprofloxacin
qnrD1,25cf7cba-734f-466a-b5a6-89b939431f4b,97.05,93.11,Ciprofloxacin
qnrD1,25e74004-ff33-47cf-ada3-2abc77dca432,99.07,96.92,Ciprofloxacin
qnrD1,25ebdd28-8b84-4c58-b47d-515e73ad97c3,97.83,94.93,Ciprofloxacin
qnrD1,26036fea-9a05-40d6-8a2e-422d66f4d0b0,97.05,95.5,Ciprofloxacin
qnrD1,262a51bd-fac5-4300-b55d-4ace787f63b0,98.91,97.69,Ciprofloxacin
qnrD1,2669af11-dce3-43dd-91e8-f4bacb027603,98.91,96.43,Ciprofloxacin
qnrD1,266dc3cf-3757-4691-a696-5c228cceec7e,98.29,94.17,Ciprofloxacin
qnrD1,26735f4b-9cf3-4524-ba5d-9bb88f032580,98.45,95.07,Ciprofloxacin
qnrD1,267ee806-2cd3-4c52-8b79-645352e81603,90.85,96.97,Ciprofloxacin
qnrD1,267fde3f-e41f-40ea-ac44-47e50120d91a,97.83,92.52,Ciprofloxacin
qnrD1,26938c48-f233-4260-9cb0-318b7a3cea35,97.52,91.83,Ciprofloxacin
qnrD1,26dcd3de-c0ae-4ae2-9eab-99030f6104f2,98.45,94.75,Ciprofloxacin
qnrD1,26ebfac5-430b-4519-809a-5516f596bdd5,99.07,96.77,Ciprofloxacin
qnrD1,26f44b18-d3f3-4e83-bacb-184b6b7b6aa1,99.22,97.69,Ciprofloxacin
qnrD1,271aac7f-5968-4367-84db-abb6b2da1a4b,98.14,94.63,Ciprofloxacin
qnrD1,277da60b-fdd2-4c31-9697-f88ecdb7cc2d,98.14,95.08,Ciprofloxacin
qnrD1,277eeef3-b1ff-437f-8ace-cc274553d1dd,98.14,96.74,Ciprofloxacin
qnrD1,2789e86d-ee80-4e19-8707-86632ac0ad3b,98.45,92.63,Ciprofloxacin
qnrD1,27913294-9ee5-48e4-964f-152990a66ec5,98.76,96.15,Ciprofloxacin
qnrD1,27af44d0-a594-4e1e-8a5f-e5a93a3cdc24,98.76,95.55,Ciprofloxacin
qnrD1,27d0b029-852e-42d5-b40e-b83ddb21a9cb,98.14,95.51,Ciprofloxacin
qnrD1,27e2afeb-466c-479c-b3c2-ccf760d4b49c,93.64,94.83,Ciprofloxacin
qnrD1,280e8c17-716a-47d7-9b24-1dedbedbe815,97.52,93.09,Ciprofloxacin
qnrD1,2832f4c5-95f6-4620-a733-bc43b90d6458,99.38,97.84,Ciprofloxacin
qnrD1,2840eeb7-af1d-41a2-ae08-1818b7834233,98.29,95.68,Ciprofloxacin
qnrD1,284ba210-6557-410b-8e72-9d58db1e5415,97.05,92.01,Ciprofloxacin
qnrD1,285105e2-8d60-4ef8-b06a-c02adad4501d,97.52,94.91,Ciprofloxacin
qnrD1,2855933a-14a3-492e-9b5f-e5645120646f,98.6,93.16,Ciprofloxacin
qnrD1,2864e6d8-fe0e-4aa8-9967-db6abe568c06,99.22,96.45,Ciprofloxacin
qnrD1,286a9ded-eb68-49da-b37a-272eb3ec86c2,100.0,96.47,Ciprofloxacin
qnrD1,286c9fe7-c10f-47d5-9618-752431fe926e,98.6,95.55,Ciprofloxacin
qnrD1,28723537-0453-43d1-9630-a5ef33a934cf,98.91,98.14,Ciprofloxacin
qnrD1,287684d3-68f0-44f6-a880-c5fe39e974f7,97.21,93.66,Ciprofloxacin
qnrD1,2883fdbd-a73f-4a03-8012-632c3140a2ef,94.73,87.56,Ciprofloxacin
qnrD1,28998729-8923-4139-9244-71c7b3ad7c7a,98.14,94.5,Ciprofloxacin
qnrD1,28adcdd5-9ccd-4bda-ae84-512cd22e3507,97.21,91.09,Ciprofloxacin
qnrD1,28c539bd-596d-4b6d-a9ab-ad1946f91643,98.76,96.0,Ciprofloxacin
qnrD1,28ce7754-77eb-4472-9050-58764056dcb6,96.74,95.59,Ciprofloxacin
qnrD1,28e456bb-5ac0-4799-9fd8-614f0baf7f4b,98.45,94.5,Ciprofloxacin
qnrD1,28fb82ee-c3ce-4fcd-a625-baf819c64920,86.2,94.59,Ciprofloxacin
qnrD1,29031cc4-4b0a-480e-b090-63e8d4d8de13,90.85,95.34,Ciprofloxacin
qnrD1,29257c95-02a2-4e06-989e-167263f6bb15,98.76,95.83,Ciprofloxacin
qnrD1,293b3144-260e-493f-82ea-5bfbaa73856d,97.98,89.89,Ciprofloxacin
qnrD1,29405598-04ac-4293-b8b2-854df78ecb3f,99.53,97.22,Ciprofloxacin
qnrD1,2944676e-dc69-4275-a961-9efacea12af8,94.26,94.13,Ciprofloxacin
qnrD1,295e0850-cb1a-4e0e-8c31-ce368b5aa833,98.76,94.61,Ciprofloxacin
qnrD1,2967b06f-5d8f-4aeb-8031-bb68e39bd93e,97.98,91.74,Ciprofloxacin
qnrD1,296b08f2-ed23-4043-87d2-201078e84d0c,97.52,93.27,Ciprofloxacin
qnrD1,296c4df6-9519-478b-b77a-0c766fda771c,98.45,92.69,Ciprofloxacin
qnrD1,2973b4a3-25eb-4af7-98bc-b50ecf1fafd1,95.97,91.41,Ciprofloxacin
qnrD1,2975d830-56de-4e15-a3d3-b29f61792c20,99.07,96.31,Ciprofloxacin
qnrD1,29894a7f-4a9f-4a48-9452-be63ebf87bb4,84.81,96.25,Ciprofloxacin
qnrD1,2995f281-b46c-4d36-8114-a51c19fe6783,97.83,93.24,Ciprofloxacin
qnrD1,29965782-a551-4af7-9c5d-fbc8addd1b25,99.07,96.44,Ciprofloxacin
qnrD1,29a4ad2a-febc-426b-93cc-5cecc25ea259,99.22,95.7,Ciprofloxacin
qnrD1,29ceaa30-e953-4d1a-a4e4-48d74d47a205,98.45,95.53,Ciprofloxacin
qnrD1,29dcfbcc-1083-4464-8617-0d1c68108e9e,99.22,94.78,Ciprofloxacin
qnrD1,29ef8dc5-27ee-4b9d-8aa8-e71eee3cf7cd,99.07,98.14,Ciprofloxacin
qnrD1,29fcf531-5e85-42bf-899c-f6be26021017,98.6,96.02,Ciprofloxacin
qnrD1,29fd407e-310d-4045-976d-508dfa4ae994,98.76,92.72,Ciprofloxacin
qnrD1,2a16939e-4d41-4431-ae52-b37a00576d2f,98.91,97.37,Ciprofloxacin
qnrD1,2a1c450a-ee2e-493a-94ff-f63912640551,95.5,88.04,Ciprofloxacin
qnrD1,2a2ff70c-48dc-4c54-b856-5f53ad673bdc,98.76,97.06,Ciprofloxacin
qnrD1,2a39f6bb-e49e-46bf-8ad3-0cbc376c3713,98.76,96.3,Ciprofloxacin
qnrD1,2a5cc6ab-b805-4bb8-97f0-bcc87b9ed43f,82.02,96.3,Ciprofloxacin
qnrD1,2a679735-0be3-45e7-b6aa-a69890dbdafe,96.12,94.79,Ciprofloxacin
qnrD1,2a791e27-01fc-4ab2-a363-8118ce738bab,99.38,97.38,Ciprofloxacin
qnrD1,2a7ce560-4e83-4b1b-ae10-723cc6a0a796,98.6,94.94,Ciprofloxacin
qnrD1,2a83810a-0a46-4f63-a7c4-a6f5082ee088,98.6,95.84,Ciprofloxacin
qnrD1,2a8c8f7f-f154-4c06-858b-7c137814131f,98.45,95.97,Ciprofloxacin
qnrD1,2a94038f-14ad-4417-8a51-b3307aca47d6,98.29,91.36,Ciprofloxacin
qnrD1,2aa41012-180d-4816-b957-b7e9e93b9c87,98.76,94.38,Ciprofloxacin
qnrD1,2ab14d7d-7724-4611-9461-702b0b2aeeb2,98.45,94.95,Ciprofloxacin
qnrD1,2abd7545-0cc6-45d4-ad7e-799b89a491ad,98.6,96.9,Ciprofloxacin
qnrD1,2af30949-6d87-4c03-b923-f0cda511c5f9,99.22,96.77,Ciprofloxacin
qnrD1,2afc248e-44c3-4f06-924c-f3ef1ea50b66,97.98,93.86,Ciprofloxacin
qnrD1,2afcd6c7-0498-4e2f-a662-a1806ae8e4fd,98.76,89.44,Ciprofloxacin
qnrD1,2b0a42f6-f42d-49dc-a9af-769002772f37,98.45,96.77,Ciprofloxacin
qnrD1,2b2403d3-872a-482f-ae32-3f6449080361,94.26,88.73,Ciprofloxacin
qnrD1,2b2a1fc6-d924-4f6c-9bf4-b2b313bf0c44,98.6,96.76,Ciprofloxacin
qnrD1,2b4c1d54-be73-4ee7-8af4-ecce6989c20b,99.07,96.75,Ciprofloxacin
qnrD1,2b5250fb-0a2a-44e8-a103-b6da9802a727,96.43,91.53,Ciprofloxacin
qnrD1,2b7c0ea0-160a-4eda-9a1b-f12badc1934c,97.83,95.84,Ciprofloxacin
qnrD1,2b89ddcc-1022-407e-b933-3ec243fc0df2,98.76,96.59,Ciprofloxacin
qnrD1,2b8da9fa-a949-419c-8784-04513a2ceb8a,97.05,90.2,Ciprofloxacin
qnrD1,2b8e8a25-e9c1-436e-b782-4c7c16195dd8,99.07,96.01,Ciprofloxacin
qnrD1,2b90ed6c-b492-4fd1-8d8b-ca0d4e8a86e3,98.14,94.5,Ciprofloxacin
qnrD1,2b98542e-e76e-452c-be22-6776275bf72a,94.73,89.8,Ciprofloxacin
qnrD1,2bb4bf28-9a97-4e38-a822-bcc4e4ceae8b,97.98,94.92,Ciprofloxacin
qnrD1,2bb75783-7dcf-4a50-8946-8b9956c2175f,97.83,93.83,Ciprofloxacin
qnrD1,2bbf311d-0712-40c5-b228-7033012aa9bb,98.91,97.24,Ciprofloxacin
qnrD1,2bcc2a41-24ba-4b65-a19d-aaa2d464b99f,98.14,96.28,Ciprofloxacin
qnrD1,2c04b3a8-09a2-45fe-bfe6-94aa2cbc2c36,97.83,95.39,Ciprofloxacin
qnrD1,2c384339-b845-49fd-8b2e-e669a0538468,98.14,95.39,Ciprofloxacin
qnrD1,2c635a64-e079-47e3-b9d7-2827b49638cf,99.07,95.58,Ciprofloxacin
qnrD1,2c67d215-68d5-4921-b78a-24ae191b38cd,92.71,88.08,Ciprofloxacin
qnrD1,2c7c4e99-c073-470e-a71d-7d062c5271eb,98.76,93.75,Ciprofloxacin
qnrD1,2c7cc189-40c6-4b0a-b8db-ce5627f634d1,96.59,94.35,Ciprofloxacin
qnrD1,2c7f2b3f-d1de-43e0-ba6e-d430d7f5a067,97.52,93.9,Ciprofloxacin
qnrD1,2c912e21-aadb-49b5-8be3-e5f7de361ca0,96.28,91.68,Ciprofloxacin
qnrD1,2c9e8d89-c17b-4aec-b3e3-89afbef7d3d8,98.14,95.54,Ciprofloxacin
qnrD1,2ca5974e-48d2-44ac-8116-e929ff315d01,99.07,94.04,Ciprofloxacin
qnrD1,2cb59725-4f6b-4e33-a578-f2ffbcd0db4f,98.91,94.33,Ciprofloxacin
qnrD1,2cb8ca88-c83d-49fc-a9da-ae6c2cab3ea2,97.36,93.97,Ciprofloxacin
qnrD1,2cc52dee-20d1-4d8f-850e-519a87e9aca8,95.97,91.4,Ciprofloxacin
qnrD1,2cc74a31-65c6-431e-b636-05fb095b436f,97.98,93.53,Ciprofloxacin
qnrD1,2cdc16e7-9f24-42da-a7e2-f90be33b784d,97.21,91.6,Ciprofloxacin
qnrD1,2ce373c4-5d72-4ba3-9b88-d8f02ff6c86a,97.98,94.49,Ciprofloxacin
qnrD1,2cf50787-1db5-4fe0-aa73-75bd639b76ac,91.01,93.75,Ciprofloxacin
qnrD1,2d090e83-8274-4eee-9a45-b305934946b0,99.38,97.53,Ciprofloxacin
qnrD1,2d097a54-a372-4ba4-9202-85c050a30b64,99.53,95.54,Ciprofloxacin
qnrD1,2d242044-01d1-4dc5-b49d-a6ff9c511bcf,97.67,90.21,Ciprofloxacin
qnrD1,2d3a60da-a6e2-4f3c-b986-480f98a4ea74,98.91,90.62,Ciprofloxacin
qnrD1,2d46abbf-adb1-40e0-a1c5-6e6ff76b5ebc,97.21,92.66,Ciprofloxacin
qnrD1,2d4a6865-c7dd-4aa5-8f41-cd45df90896a,98.6,96.91,Ciprofloxacin
qnrD1,2d77246c-86b3-495b-9178-fde7a0882dd2,98.76,95.85,Ciprofloxacin
qnrD1,2d878124-7ec7-4bde-a896-6ec5d0869776,96.12,91.91,Ciprofloxacin
qnrD1,2d8fa32e-e878-4465-a2b5-140ff712fa1a,98.45,96.16,Ciprofloxacin
qnrD1,2da98cb8-1ac9-431e-9d52-a94808166816,91.94,94.55,Ciprofloxacin
qnrD1,2daccc42-8ffc-4afe-a44b-fff5cd95f248,97.52,91.7,Ciprofloxacin
qnrD1,2db7944b-91ab-499e-a89d-e9356263d8bf,97.98,90.99,Ciprofloxacin
qnrD1,2dbc5610-2ec6-4a81-bdc4-6b1bf40ecb9d,97.52,90.75,Ciprofloxacin
qnrD1,2dd33dee-41de-4499-b91a-69bbfb2a20a8,98.6,95.69,Ciprofloxacin
qnrD1,2dd8e47a-31eb-4087-82eb-b8b4d6b52dad,98.29,94.46,Ciprofloxacin
qnrD1,2de30c39-882f-43cc-9f3a-039176c848f0,98.14,92.96,Ciprofloxacin
qnrD1,2deca52b-fd9a-4328-a542-48f3bd04eb34,83.88,95.1,Ciprofloxacin
qnrD1,2df65371-3cad-4d43-9225-04d4f7f81cb6,97.83,96.14,Ciprofloxacin
qnrD1,2e04c223-9b32-413b-b514-f18ee0667e55,98.76,96.74,Ciprofloxacin
qnrD1,2e0e7f61-2033-48c4-bb51-e625065bd1e6,98.76,97.68,Ciprofloxacin
qnrD1,2e5ea167-81ba-4c0f-87ed-b7946028fe7a,97.36,94.5,Ciprofloxacin
qnrD1,2e674cf5-fac0-48a3-b0b2-fc18dbb8bb25,99.22,95.27,Ciprofloxacin
qnrD1,2e6b45b0-dee7-4fb0-b8cf-3d31b5b4ba4b,96.9,91.82,Ciprofloxacin
qnrD1,2e7d6fdc-931f-4375-84ee-d6f93809cb2b,84.19,96.73,Ciprofloxacin
qnrD1,2e7e1be4-7fb0-4a27-8672-ed960ef8da35,87.29,91.35,Ciprofloxacin
qnrD1,2e801d9f-f801-4f85-92ea-c5a535e65298,89.15,93.8,Ciprofloxacin
qnrD1,2ea68bc3-424a-428e-9f17-4f719ec81f6e,98.6,95.83,Ciprofloxacin
qnrD1,2eb7fc92-d65d-474a-bca3-ceff747d5406,98.29,96.14,Ciprofloxacin
qnrD1,2ec34efb-b626-4aae-a6bc-804d5b19a08a,98.6,96.75,Ciprofloxacin
qnrD1,2eca0241-5c3a-4133-b2b6-b3680944477b,98.91,93.71,Ciprofloxacin
qnrD1,2ed10b9c-5cc6-4462-862f-fa3ddc5897bd,97.83,93.12,Ciprofloxacin
qnrD1,2eeceb9c-562d-42bc-ba1d-a6237c321473,97.67,94.64,Ciprofloxacin
qnrD1,2eee18c6-8d0f-45c0-8713-d50b12f5f6e8,98.91,96.0,Ciprofloxacin
qnrD1,2efde370-15ac-4861-9381-dd59dc556580,97.36,95.36,Ciprofloxacin
qnrD1,2f0c0acb-aff8-4aa9-b094-0f1437f1d687,99.22,96.31,Ciprofloxacin
